25,275.6941222
30,272.1696548
35,266.1954985
40,253.3873324
45,241.3580674
50,232.9771994
55,228.6038726
60,227.7295965
65,229.4158165
70,233.0396991
75,238.1043731
80,243.9873658
85,250.4403909
90,257.1515369
95,263.9331993
100,270.5340164
105,277.0793158
110,283.3167531
115,289.4346503
120,295.3062939
125,300.5515786
130,305.1688101
135,309.156492
140,312.5133282
145,315.2382247
150,317.7107486
155,319.740273
160,321.7705074
165,323.4205962
170,324.817192
175,326.0871165
180,327.1667711
185,328.2466269
190,329.1996079
195,329.9621057
200,330.6611501
205,331.4238402
210,331.9959238
215,332.6316384
220,333.3310052
225,333.9032772
230,334.4120109
235,335.0479909
240,335.5568253
245,336.1293174
250,336.6382469
255,337.0199733
260,337.4653527
265,337.9107664
270,338.4198525
275,338.8653397
280,339.1835658
285,339.6291118
290,340.0746921
295,340.4566454
300,340.9022895
305,341.2206278
310,341.7300054
315,342.1757477
320,342.6852095
325,343.0673353
330,343.3857928
335,343.6405714
340,344.0227604
345,344.4049747
350,345.2331924
355,346.5076054
360,348.101017
365,350.1412258
370,352.3097379
375,354.5428813
380,357.03226
385,359.6504585
390,362.1420443
395,364.506853
400,366.8086806
405,368.8555225
410,370.9670911
415,373.1434578
420,374.8723359
425,376.5376732
430,378.1394143
435,379.7416021
440,381.344237
445,383.011452
450,384.4225508
455,385.8981614
460,387.1816097
465,388.5295396
470,389.8777864
475,391.097902
480,392.3182774
485,393.5389128
490,394.8240731
495,396.1738018
500,397.4595536
505,398.6812853
510,399.9676004
515,401.0611956
520,402.2836965
525,403.3777346
530,404.536356
535,405.6952122
540,406.8543033
545,407.9492163
550,408.9799144
555,410.0107984
560,410.9774211
565,412.0731247
570,412.9756267
575,412.9111575
580,409.3020457
585,402.0263062
590,392.1898046
595,380.7031294
600,367.9599396
605,354.6066981
610,341.2842975
615,327.8654783
620,314.5410365
625,301.5000258
630,288.9298387
635,277.0163454
640,265.4413017
645,254.0145322
650,243.1108024
655,233.2272019
660,223.7345561
665,214.817899
670,206.4124075
675,198.764454
680,191.6228487
685,184.9857645
690,178.9753732
695,173.4041519
700,168.0235926
705,163.2655407
710,158.8816099
715,154.8092947
720,150.9863161
725,147.4738003
730,144.3327722
735,141.3164753
740,138.6707735
745,136.1492164
750,134.3663171